Index,y_test,predictions
5623,179312.98289584395,169945.15315810073
5624,239208.7378911218,264361.7012337995
5625,229826.2965398473,264361.7012337995
5626,254007.678932058,264361.7012337995
5627,259998.35241144573,264361.7012337995
5628,134815.3595102052,169945.15315810073
5629,316947.9486011077,264361.7012337995
5630,246497.29234053724,169945.15315810073
5631,226428.03143631623,264361.7012337995
5632,331808.28645069327,264361.7012337995
5633,346804.9577440688,264361.7012337995
5634,256785.0779544588,264361.7012337995
5635,256398.7815964381,264361.7012337995
5636,152605.98614351498,169945.15315810073
5637,235699.1020583904,264361.7012337995
5638,245782.85955076155,264361.7012337995
5639,206396.14784776705,264361.7012337995
5640,176205.9698766227,264361.7012337995
5641,106905.8278849104,169945.15315810073
5642,222088.33198017735,264361.7012337995
5643,264335.62524218886,264361.7012337995
5644,243505.47318131552,169945.15315810073
5645,192823.58815282572,264361.7012337995
5646,145764.45947354278,169945.15315810073
5647,290765.540501744,264361.7012337995
5648,191706.25106540928,169945.15315810073
5649,191746.97566559145,264361.7012337995
5650,236935.32658207533,264361.7012337995
5651,251703.9493167028,264361.7012337995
5652,77779.55869960495,169945.15315810073
5653,241487.04100966363,264361.7012337995
5654,109902.25829088542,264361.7012337995
5655,169538.08891130597,169945.15315810073
5656,238032.24356161783,264361.7012337995
5657,89983.14717986366,264361.7012337995
5658,300807.8469454212,169945.15315810073
5659,110458.91963287434,169945.15315810073
5660,165786.05858072103,169945.15315810073
5661,69001.79276132365,169945.15315810073
5662,425958.58590683,264361.7012337995
5663,140764.2908999608,169945.15315810073
5664,247573.5846120712,169945.15315810073
5665,175947.59623840134,169945.15315810073
5666,356283.0433971499,264361.7012337995
5667,291544.56795184186,169945.15315810073
5668,296563.85820255853,169945.15315810073
5669,228222.5110913225,264361.7012337995
5670,224069.5487591561,169945.15315810073
5671,221627.73376010128,264361.7012337995
5672,57378.24135060996,169945.15315810073
5673,291060.11751690606,264361.7012337995
5674,220053.8603574218,169945.15315810073
5675,185678.903334177,169945.15315810073
5676,168368.62237883674,169945.15315810073
5677,242437.56931645292,264361.7012337995
5678,105594.22060369534,264361.7012337995
5679,157609.2645966181,169945.15315810073
5680,215799.9373073538,264361.7012337995
5681,111167.97167383607,169945.15315810073
5682,225621.42663600983,169945.15315810073
5683,235281.53492868916,264361.7012337995
5684,219247.43703113447,264361.7012337995
5685,209434.88759904652,264361.7012337995
5686,170696.0684993231,169945.15315810073
5687,336068.23589583003,264361.7012337995
5688,65572.94681236689,169945.15315810073
5689,164452.1159395565,169945.15315810073
5690,340423.4955368582,264361.7012337995
5691,251954.66583569505,264361.7012337995
5692,144798.84270425502,169945.15315810073
5693,240974.43400312169,264361.7012337995
5694,426840.39930307074,264361.7012337995
5695,291466.77702573955,264361.7012337995
5696,136894.82357217246,169945.15315810073
5697,238773.31244407827,169945.15315810073
5698,299267.02847682696,264361.7012337995
5699,226290.9850019602,169945.15315810073
5700,233217.02376466064,169945.15315810073
5701,280270.54906496813,264361.7012337995
5702,211486.19855797448,169945.15315810073
5703,180041.0479704855,169945.15315810073
5704,182084.0937823484,169945.15315810073
5705,270259.0935008787,264361.7012337995
5706,307150.8126603057,264361.7012337995
5707,333807.79246511747,264361.7012337995
5708,200080.03752099816,169945.15315810073
5709,124435.63563369308,169945.15315810073
5710,202104.15298185576,264361.7012337995
5711,213099.8287010095,264361.7012337995
5712,171303.118105423,169945.15315810073
5713,243769.0340821936,264361.7012337995
5714,343949.814185006,264361.7012337995
5715,311383.2768920856,264361.7012337995
5716,247246.7975501011,264361.7012337995
5717,228255.95975919743,169945.15315810073
5718,145458.45768647027,169945.15315810073
5719,219248.998673782,169945.15315810073
5720,203181.5338518305,169945.15315810073
5721,306654.6647885725,264361.7012337995
5722,238404.36613989767,264361.7012337995
5723,92737.39910827587,169945.15315810073
5724,261895.24572634036,264361.7012337995
5725,65740.72976738434,169945.15315810073
5726,190178.634513408,169945.15315810073
5727,264370.17994484137,264361.7012337995
5728,214808.14991390897,264361.7012337995
5729,229510.2066974936,264361.7012337995
5730,238145.02264568635,264361.7012337995
5731,274613.9756343174,264361.7012337995
5732,195765.14630676148,264361.7012337995
5733,152459.87409533892,264361.7012337995
5734,107228.53922504387,169945.15315810073
5735,255908.72451206963,264361.7012337995
5736,120226.35217642754,169945.15315810073
5737,309652.33382521203,264361.7012337995
5738,170732.5668960037,169945.15315810073
5739,318308.4313981505,169945.15315810073
5740,191981.2248061548,264361.7012337995
5741,244638.1170269076,169945.15315810073
5742,184224.46724827425,169945.15315810073
5743,113630.9777725751,169945.15315810073
5744,99071.21400999126,169945.15315810073
5745,87106.73916750523,169945.15315810073
5746,163520.19057857693,264361.7012337995
5747,263965.5714951968,169945.15315810073
5748,107600.79344805848,169945.15315810073
5749,248347.9668291598,264361.7012337995
5750,167390.45738476183,169945.15315810073
5751,290766.52760510176,264361.7012337995
5752,309076.87057950697,264361.7012337995
5753,140714.77037514705,169945.15315810073
5754,220882.26281589764,264361.7012337995
5755,311618.37345915625,264361.7012337995
5756,113509.18958260903,169945.15315810073
5757,231262.75886288952,264361.7012337995
5758,286598.07135367644,264361.7012337995
5759,130717.38844966191,169945.15315810073
5760,206202.66035188627,264361.7012337995
5761,236043.4255646051,264361.7012337995
5762,135439.84085106693,169945.15315810073
5763,102384.00359923212,169945.15315810073
5764,141476.11948569055,169945.15315810073
5765,190182.96764265752,169945.15315810073
5766,184284.75447632044,169945.15315810073
5767,326709.1380060659,264361.7012337995
5768,78892.7917130331,169945.15315810073
5769,280596.1724677533,169945.15315810073
5770,119351.20510728109,169945.15315810073
5771,208383.9391162588,169945.15315810073
5772,205654.5394443692,169945.15315810073
5773,262576.80647364544,264361.7012337995
5774,285187.8592035845,264361.7012337995
5775,227705.139455824,264361.7012337995
5776,53282.09809835012,169945.15315810073
5777,165265.58668817193,169945.15315810073
5778,315238.2941997582,264361.7012337995
5779,215935.3306803765,264361.7012337995
5780,189957.1252210217,169945.15315810073
5781,182359.2106433797,264361.7012337995
5782,109217.66393156134,169945.15315810073
5783,356803.3619065218,264361.7012337995
5784,147823.09133346754,169945.15315810073
5785,158156.11630642173,169945.15315810073
5786,268204.53539333266,264361.7012337995
5787,216704.9691092459,264361.7012337995
5788,249219.2383524187,169945.15315810073
5789,272024.2248717137,264361.7012337995
5790,164811.06735485254,169945.15315810073
5791,190846.30456878312,264361.7012337995
5792,272206.95441645134,264361.7012337995
5793,278339.551268078,264361.7012337995
5794,333198.1166740983,264361.7012337995
5795,327594.93914187886,264361.7012337995
5796,388951.7892392383,264361.7012337995
5797,188417.33040511396,169945.15315810073
5798,368543.1829164931,264361.7012337995
5799,288929.65644447075,264361.7012337995
5800,114011.5664074866,169945.15315810073
5801,188408.24795179523,264361.7012337995
5802,167128.7819754557,169945.15315810073
5803,266018.6867224338,264361.7012337995
5804,270771.2143779455,264361.7012337995
5805,329068.9555172047,264361.7012337995
5806,149092.390982272,169945.15315810073
5807,230357.575245854,264361.7012337995
5808,345560.4526285072,264361.7012337995
5809,160685.30844854363,169945.15315810073
5810,279695.2979555467,264361.7012337995
5811,137579.42120819085,264361.7012337995
5812,132731.15506810526,169945.15315810073
5813,274569.39113936416,264361.7012337995
5814,269798.0053103479,264361.7012337995
5815,251995.0278723006,264361.7012337995
5816,404402.4649840632,264361.7012337995
5817,243587.10786232413,264361.7012337995
5818,116625.7064131572,169945.15315810073
5819,317523.8988643089,264361.7012337995
5820,221151.85116843024,169945.15315810073
5821,201135.28609513523,264361.7012337995
5822,228334.68674229417,264361.7012337995
5823,283193.27970378497,169945.15315810073
5824,314619.8375969815,264361.7012337995
5825,182823.32376214143,169945.15315810073
5826,314549.95848473755,264361.7012337995
5827,162181.79172181245,169945.15315810073
5828,97703.45339611702,169945.15315810073
5829,92143.39922433103,169945.15315810073
5830,217457.87400692157,169945.15315810073
5831,241056.25321548613,264361.7012337995
5832,395026.7242902708,264361.7012337995
5833,215243.70651809868,169945.15315810073
5834,291921.2308722802,169945.15315810073
5835,209231.99416163232,264361.7012337995
5836,312178.1967865009,264361.7012337995
5837,192715.85932586476,264361.7012337995
5838,149114.33201909193,169945.15315810073
5839,372800.0479120091,264361.7012337995
5840,89692.47885441557,169945.15315810073
5841,309071.5800901388,264361.7012337995
5842,254623.8263249422,264361.7012337995
5843,387343.1813620325,264361.7012337995
5844,258322.5441947376,264361.7012337995
5845,89312.54338410459,169945.15315810073
5846,296696.4611304758,264361.7012337995
5847,374680.38919192745,264361.7012337995
5848,313013.37658604834,264361.7012337995
5849,266948.9359583521,264361.7012337995
5850,182965.2335818697,264361.7012337995
5851,259470.0284079024,169945.15315810073
5852,391014.0610241884,264361.7012337995
5853,210885.96147107347,264361.7012337995
5854,184305.8482964491,169945.15315810073
5855,170017.67774210102,264361.7012337995
5856,439005.6344469344,264361.7012337995
5857,183383.56924444425,169945.15315810073
5858,177539.3962604813,169945.15315810073
5859,282589.91184896056,264361.7012337995
5860,278046.7360280708,169945.15315810073
5861,81451.72076649628,169945.15315810073
5862,154527.6322641276,169945.15315810073
5863,120565.93785782775,169945.15315810073
5864,241382.8486975984,264361.7012337995
5865,313682.0916557782,264361.7012337995
5866,323189.86366106867,264361.7012337995
5867,100708.77385410242,169945.15315810073
5868,288125.48946457385,264361.7012337995
5869,140938.81201583848,169945.15315810073
5870,179969.00217039965,169945.15315810073
5871,185134.04123407684,264361.7012337995
5872,228922.29056890184,264361.7012337995
5873,200556.9062029506,169945.15315810073
5874,184372.0920111563,169945.15315810073
5875,127731.93095340824,169945.15315810073
5876,254626.0094761367,264361.7012337995
5877,253044.02192866095,169945.15315810073
5878,136060.12940504524,169945.15315810073
5879,188015.46808577076,169945.15315810073
5880,176181.45120490136,169945.15315810073
5881,140766.1921525921,169945.15315810073
5882,266851.3193076516,264361.7012337995
5883,176184.72842812064,169945.15315810073
5884,168206.94845483583,169945.15315810073
5885,310117.2185978803,264361.7012337995
5886,267322.2628654206,264361.7012337995
5887,279109.7910260572,169945.15315810073
5888,192079.77886439505,264361.7012337995
5889,188248.54615648635,169945.15315810073
5890,192015.1513429928,264361.7012337995
5891,216190.01886002356,169945.15315810073
5892,116382.849735281,169945.15315810073
5893,74462.03226143184,169945.15315810073
5894,162312.76917892665,169945.15315810073
5895,242636.89792359676,169945.15315810073
5896,145672.02401058344,169945.15315810073
5897,216796.7619166574,169945.15315810073
5898,204077.1810006624,169945.15315810073
5899,185825.4167675085,264361.7012337995
5900,59396.519979986304,169945.15315810073
5901,148492.91709363103,264361.7012337995
5902,180588.9085284652,169945.15315810073
5903,233744.53396200857,264361.7012337995
5904,319484.0754767967,264361.7012337995
5905,314941.2266141766,264361.7012337995
5906,334360.3839983963,264361.7012337995
5907,281305.0841378396,264361.7012337995
5908,229491.51675869507,264361.7012337995
5909,312638.8881151683,264361.7012337995
5910,170223.18611030237,169945.15315810073
5911,268434.39287651895,264361.7012337995
5912,236638.570659448,264361.7012337995
5913,264324.1297285041,264361.7012337995
5914,84346.76689895484,169945.15315810073
5915,79218.4500715057,264361.7012337995
5916,221422.93276900772,264361.7012337995
5917,245267.54997298296,264361.7012337995
5918,134353.49689959653,169945.15315810073
5919,298782.2676225123,169945.15315810073
5920,217261.64883921517,264361.7012337995
5921,87720.73508584534,169945.15315810073
5922,158315.6660355033,264361.7012337995
5923,208786.07754390163,169945.15315810073
5924,163849.58413739846,264361.7012337995
5925,178269.33908509396,169945.15315810073
5926,179519.30221381033,264361.7012337995
5927,346551.8616050023,264361.7012337995
5928,172472.48903974396,169945.15315810073
5929,289614.1176859924,264361.7012337995
5930,245695.33812753236,169945.15315810073
5931,208463.51995318665,264361.7012337995
5932,267363.027013235,264361.7012337995
5933,233858.06360197737,264361.7012337995
5934,329800.9362787332,264361.7012337995
5935,216509.4854135841,264361.7012337995
5936,282230.0494615442,264361.7012337995
5937,238065.1303601202,169945.15315810073
5938,177294.92315324332,169945.15315810073
5939,251336.95509097155,169945.15315810073
5940,127679.14983412412,169945.15315810073
5941,227097.1971007263,169945.15315810073
5942,114657.02292689004,169945.15315810073
5943,244622.6873856313,264361.7012337995
5944,209919.8210531281,264361.7012337995
5945,179198.6875103621,169945.15315810073
5946,203944.65966866323,169945.15315810073
5947,173428.15318848012,264361.7012337995
5948,189401.68329532,169945.15315810073
5949,186435.17711992227,169945.15315810073
5950,113945.97278121102,169945.15315810073
5951,279917.5219538056,264361.7012337995
5952,256190.9426633512,264361.7012337995
5953,290739.54230204725,264361.7012337995
5954,268821.5680434525,264361.7012337995
5955,317974.4979640206,264361.7012337995
5956,176614.33447717415,169945.15315810073
5957,327261.0776602609,264361.7012337995
5958,328131.64419924526,264361.7012337995
5959,208891.2661920719,264361.7012337995
5960,221680.01998215207,169945.15315810073
5961,266880.16331126227,169945.15315810073
5962,257151.16124427225,264361.7012337995
5963,225762.4635067913,264361.7012337995
5964,105598.85592710436,169945.15315810073
5965,235427.47563717185,264361.7012337995
5966,176105.62559382434,264361.7012337995
5967,230219.48067706224,264361.7012337995
5968,208296.03688593212,264361.7012337995
5969,273088.5227304941,264361.7012337995
5970,200495.1378010615,169945.15315810073
5971,217014.9934394056,169945.15315810073
5972,113572.67413041469,169945.15315810073
5973,260348.57418157585,264361.7012337995
5974,278856.00563018187,169945.15315810073
5975,259158.28365283075,264361.7012337995
5976,144462.6173971873,169945.15315810073
5977,173748.7919972745,169945.15315810073
5978,234377.14444617805,264361.7012337995
5979,233716.42856998715,264361.7012337995
5980,244345.862783705,264361.7012337995
5981,210826.38734245708,264361.7012337995
5982,290344.8494470564,264361.7012337995
5983,203552.10479510747,264361.7012337995
5984,202399.5615657651,169945.15315810073
5985,345898.187986357,264361.7012337995
5986,277211.0680832452,169945.15315810073
5987,265989.8825227809,264361.7012337995
5988,172024.48493530444,169945.15315810073
5989,200312.49677667432,264361.7012337995
5990,204634.1487795993,169945.15315810073
5991,206356.5500409133,264361.7012337995
5992,185499.61622617967,169945.15315810073
5993,164129.3796541608,169945.15315810073
5994,197832.80605462412,264361.7012337995
5995,346679.00620805845,264361.7012337995
5996,219599.57812559235,264361.7012337995
5997,327817.54915625125,264361.7012337995
5998,288503.3402368011,264361.7012337995
5999,233663.52926044396,264361.7012337995
6000,269584.4126480921,264361.7012337995
6001,141907.7590077456,169945.15315810073
6002,258572.61510655933,264361.7012337995
6003,263821.72710703616,169945.15315810073
6004,251294.35229887484,264361.7012337995
6005,252268.95512794884,264361.7012337995
6006,171202.09024973313,264361.7012337995
6007,295295.95748438325,264361.7012337995
6008,264282.677733284,264361.7012337995
6009,140942.4597476993,169945.15315810073
6010,263827.187939332,264361.7012337995
6011,110732.04466589232,169945.15315810073
6012,325126.5219687305,264361.7012337995
6013,186935.91041436145,169945.15315810073
6014,153435.5618809627,169945.15315810073
6015,140405.947702121,169945.15315810073
6016,235095.28510502056,169945.15315810073
6017,261551.750040262,264361.7012337995
6018,256045.3103628981,169945.15315810073
6019,209688.2931721314,264361.7012337995
6020,331703.6503638827,264361.7012337995
6021,238284.63211386776,169945.15315810073
6022,322202.8717388428,264361.7012337995
6023,289899.54188327544,264361.7012337995
6024,240282.99789362343,169945.15315810073
6025,186523.1238835961,264361.7012337995
6026,153527.22720905603,169945.15315810073
6027,269559.5732270494,264361.7012337995
6028,234514.05071543023,169945.15315810073
6029,241703.0562171993,264361.7012337995
6030,145255.34078392692,169945.15315810073
6031,128436.22018974034,169945.15315810073
6032,278645.5762406184,264361.7012337995
6033,226544.15194605305,264361.7012337995
6034,200585.42378794763,169945.15315810073
6035,207066.0067639852,169945.15315810073
6036,125604.3566690294,169945.15315810073
6037,207945.97934478172,169945.15315810073
6038,312597.3122350216,264361.7012337995
6039,323948.9886241465,264361.7012337995
6040,411889.7399321923,264361.7012337995
6041,250358.216186313,264361.7012337995
6042,359431.04336625134,264361.7012337995
6043,197926.4384400317,264361.7012337995
6044,91057.37714587316,169945.15315810073
6045,142725.6577576554,169945.15315810073
6046,408942.9479638222,264361.7012337995
6047,272066.2833033075,264361.7012337995
6048,137118.75189439478,169945.15315810073
6049,321875.6866148819,264361.7012337995
6050,273435.85246726964,169945.15315810073
6051,114316.72302823796,169945.15315810073
6052,173471.0724480874,169945.15315810073
6053,198296.40088901145,169945.15315810073
6054,217511.11144263484,264361.7012337995
6055,245708.346511729,169945.15315810073
6056,319317.14341071,264361.7012337995
6057,385254.42700186593,264361.7012337995
6058,267198.13901364256,264361.7012337995
6059,318379.752029895,264361.7012337995
6060,237073.48902245183,264361.7012337995
6061,247972.48706316875,264361.7012337995
6062,143095.1107491367,169945.15315810073
6063,244735.0645293368,264361.7012337995
6064,221502.4172903556,169945.15315810073
6065,287592.3947701196,264361.7012337995
6066,305823.534945228,264361.7012337995
6067,318541.4170133425,264361.7012337995
6068,309618.3631295402,264361.7012337995
6069,342374.9142499969,264361.7012337995
6070,146420.94870403886,169945.15315810073
6071,247922.32576927092,264361.7012337995
6072,260576.419965424,264361.7012337995
6073,303295.45881150843,169945.15315810073
6074,208027.0038549839,264361.7012337995
6075,151585.9038852627,264361.7012337995
6076,259197.12705960457,264361.7012337995
6077,321602.60246500873,264361.7012337995
6078,88765.26778640246,169945.15315810073
6079,326708.69285344373,264361.7012337995
6080,251750.2843921912,264361.7012337995
6081,279079.2874033358,264361.7012337995
6082,286981.14740203414,264361.7012337995
6083,264398.9376593969,264361.7012337995
6084,366033.4839206472,264361.7012337995
6085,257689.2532035108,264361.7012337995
6086,313745.08190200885,264361.7012337995
6087,251498.93321366367,264361.7012337995
6088,183186.5155612253,169945.15315810073
6089,191792.0780071552,264361.7012337995
6090,275796.47959669144,264361.7012337995
6091,326489.48089241976,264361.7012337995
6092,161282.18485550556,169945.15315810073
6093,178597.1291939204,169945.15315810073
6094,239760.7100916956,264361.7012337995
6095,172451.93997367175,169945.15315810073
6096,347523.8038735,264361.7012337995
6097,267865.0401185114,169945.15315810073
6098,251452.71154256663,264361.7012337995
6099,201819.11245182215,264361.7012337995
6100,239475.9733164661,264361.7012337995
6101,179418.65708264103,169945.15315810073
6102,96989.77070782972,169945.15315810073
6103,296189.5973327885,264361.7012337995
6104,292637.3456806471,264361.7012337995
6105,386089.1403537324,264361.7012337995
6106,142009.82984020383,169945.15315810073
6107,247301.90266583324,264361.7012337995
6108,312188.8981751011,264361.7012337995
6109,254349.12438919817,264361.7012337995
6110,202048.6139504402,169945.15315810073
6111,262590.6279284565,264361.7012337995
6112,173096.02418024972,264361.7012337995
6113,290690.72533506906,264361.7012337995
6114,343161.6440552588,264361.7012337995
6115,129916.16715050768,169945.15315810073
6116,236276.14358037227,264361.7012337995
6117,193809.9935935846,169945.15315810073
6118,159925.48552881085,169945.15315810073
6119,194055.9696000696,264361.7012337995
6120,194027.254947578,264361.7012337995
6121,315889.2387020339,264361.7012337995
6122,222296.6446943371,264361.7012337995
6123,344914.6268122586,264361.7012337995
6124,219761.4718461364,264361.7012337995
6125,246585.67000113003,264361.7012337995
6126,197482.19576761848,264361.7012337995
6127,330331.8326758408,264361.7012337995
6128,237682.36930803524,169945.15315810073
6129,311432.3127743245,264361.7012337995
6130,246148.471487878,264361.7012337995
6131,364871.0402436063,264361.7012337995
6132,275974.4386507715,264361.7012337995
6133,343429.3191099182,264361.7012337995
6134,254524.7349886084,264361.7012337995
6135,218337.9726477163,264361.7012337995
6136,121279.0983376232,169945.15315810073
6137,195940.5090988849,169945.15315810073
6138,95632.49025668616,264361.7012337995
6139,206281.39671747084,169945.15315810073
6140,321354.06541808514,264361.7012337995
6141,198473.1757285911,264361.7012337995
6142,81972.23889474492,169945.15315810073
6143,236867.8429633784,264361.7012337995
6144,203157.19427026424,264361.7012337995
6145,110578.53955617304,169945.15315810073
6146,304711.54724993475,264361.7012337995
6147,163006.71258959832,264361.7012337995
6148,322021.76678334986,264361.7012337995
6149,232006.09169791,264361.7012337995
6150,122523.6626420094,169945.15315810073
6151,245397.7927042714,264361.7012337995
6152,181555.40529952175,169945.15315810073
6153,303479.7914508851,264361.7012337995
6154,260245.7527823581,264361.7012337995
6155,175101.6310977253,169945.15315810073
6156,115575.52196691326,169945.15315810073
6157,173697.4559283873,264361.7012337995
6158,182912.5006374202,264361.7012337995
6159,194891.34529895696,264361.7012337995
6160,238563.53350940684,264361.7012337995
6161,346027.2287020783,264361.7012337995
6162,184556.1861637788,264361.7012337995
6163,125942.7948459168,169945.15315810073
6164,251498.64203202515,264361.7012337995
6165,279476.31205483864,264361.7012337995
6166,277129.0697124928,264361.7012337995
6167,172924.65414724147,169945.15315810073
6168,192403.1996796712,169945.15315810073
6169,297931.5163243381,169945.15315810073
6170,74187.9248504675,169945.15315810073
6171,161573.52703933,264361.7012337995
6172,314969.2183866118,264361.7012337995
6173,295983.88556734554,264361.7012337995
6174,181442.01195473043,264361.7012337995
6175,235528.81161062772,264361.7012337995
6176,119588.47994627876,264361.7012337995
6177,333743.64298074564,264361.7012337995
6178,296677.76300733606,264361.7012337995
6179,341200.9754827271,264361.7012337995
6180,417703.7837584446,264361.7012337995
6181,317567.6975273313,264361.7012337995
6182,278677.6117819338,169945.15315810073
6183,275878.3505248634,264361.7012337995
6184,223766.61592101963,169945.15315810073
6185,222532.43243861,169945.15315810073
6186,216452.02447696493,264361.7012337995
6187,301022.85061651113,264361.7012337995
6188,159071.10564512823,169945.15315810073
6189,136589.31643498884,169945.15315810073
6190,277426.77563393593,264361.7012337995
6191,364325.4001224986,264361.7012337995
6192,324357.79313350684,264361.7012337995
6193,376480.3015198191,264361.7012337995
6194,208698.86758102244,264361.7012337995
6195,172843.25274738262,169945.15315810073
6196,207428.71668289407,169945.15315810073
6197,123801.29141514476,169945.15315810073
6198,202100.16936174032,264361.7012337995
6199,276674.2735916377,264361.7012337995
6200,217505.60673086115,264361.7012337995
6201,230607.77684772623,169945.15315810073
6202,255191.256712648,264361.7012337995
6203,327734.9044181026,264361.7012337995
6204,169712.95773225828,169945.15315810073
6205,346466.55873820593,264361.7012337995
6206,305405.69967767026,264361.7012337995
6207,150333.06563182254,169945.15315810073
6208,171448.5958586793,169945.15315810073
6209,374695.5953303126,264361.7012337995
6210,273396.07262072794,264361.7012337995
6211,328647.11417701177,264361.7012337995
6212,264816.0096534188,169945.15315810073
6213,281590.57845479413,169945.15315810073
6214,91744.33011187076,169945.15315810073
6215,171832.26886964618,169945.15315810073
6216,45121.54512339384,169945.15315810073
6217,232465.62748875495,169945.15315810073
6218,327054.47224679205,264361.7012337995
6219,262259.38928593544,169945.15315810073
6220,229442.74892405843,264361.7012337995
6221,208484.3104110129,264361.7012337995
6222,193520.79988954685,169945.15315810073
6223,285734.150971552,264361.7012337995
6224,363377.3023084112,264361.7012337995
6225,210981.3653340085,169945.15315810073
6226,174336.77054683294,169945.15315810073
6227,257433.485269294,264361.7012337995
6228,170801.7246113306,169945.15315810073
6229,400094.0086577545,264361.7012337995
6230,303769.20501689595,264361.7012337995
6231,329179.0723999509,264361.7012337995
6232,297117.4884001615,264361.7012337995
6233,197232.4488208324,264361.7012337995
6234,68521.59684709605,169945.15315810073
6235,194835.70741823124,169945.15315810073
6236,139257.50423896377,169945.15315810073
6237,163743.65854875435,264361.7012337995
6238,252517.4849987581,264361.7012337995
6239,290559.3758385125,169945.15315810073
6240,254245.00046919152,264361.7012337995
6241,164209.27995917463,169945.15315810073
6242,185202.5404416453,264361.7012337995
6243,177502.11439967775,264361.7012337995
6244,211960.99031452808,264361.7012337995
6245,376581.0000037913,264361.7012337995
6246,122584.0361687634,169945.15315810073
6247,199705.4561437027,169945.15315810073
6248,177420.28517349504,264361.7012337995
6249,124829.13749463212,169945.15315810073
6250,201890.7767279484,169945.15315810073
6251,289316.3982039383,264361.7012337995
6252,245766.9663163894,264361.7012337995
6253,191953.6920011851,169945.15315810073
6254,190552.81316495957,169945.15315810073
6255,160639.4466125082,169945.15315810073
6256,244021.64405795783,169945.15315810073
6257,356040.1431184247,264361.7012337995
6258,29977.268757928206,169945.15315810073
6259,140910.54153947736,264361.7012337995
6260,310583.66718332755,264361.7012337995
6261,230677.93790830995,264361.7012337995
6262,192989.6425159633,169945.15315810073
6263,153612.44524763696,169945.15315810073
6264,123905.99800601495,169945.15315810073
6265,157162.53870068135,169945.15315810073
6266,146324.60157148025,169945.15315810073
6267,273240.4877855922,264361.7012337995
6268,234484.6801411853,264361.7012337995
6269,249691.3944756925,264361.7012337995
6270,151903.0867329221,169945.15315810073
6271,246701.3439014094,264361.7012337995
6272,314708.0036025813,264361.7012337995
6273,84484.62418134716,169945.15315810073
6274,205546.73468338797,169945.15315810073
6275,227790.2883170044,264361.7012337995
6276,220395.86103588183,169945.15315810073
6277,274000.48960686044,264361.7012337995
6278,115389.57662413664,169945.15315810073
6279,359439.05840683926,264361.7012337995
6280,219686.3100956495,264361.7012337995
6281,203660.0047085381,169945.15315810073
6282,261169.2762210932,264361.7012337995
6283,294182.8572574317,264361.7012337995
6284,240086.55346419415,264361.7012337995
6285,286062.02154132194,264361.7012337995
6286,263253.7194790868,264361.7012337995
6287,259303.4486688904,264361.7012337995
6288,168204.95177911562,169945.15315810073
6289,216249.69149762625,169945.15315810073
6290,137120.8328230338,169945.15315810073
6291,223266.71288094163,169945.15315810073
6292,219397.59168655108,169945.15315810073
6293,244273.08272186015,169945.15315810073
6294,252359.97800521392,169945.15315810073
6295,77435.12267710423,169945.15315810073
6296,213480.5669842685,264361.7012337995
6297,197580.87069643504,264361.7012337995
6298,264145.4208642518,264361.7012337995
6299,148726.46217713176,169945.15315810073
6300,198947.76658552844,264361.7012337995
6301,122086.00969232478,169945.15315810073
6302,289189.65563716687,264361.7012337995
6303,304879.14766914013,264361.7012337995
6304,133428.926504803,169945.15315810073
6305,321104.04299858364,264361.7012337995
6306,230513.5586913784,264361.7012337995
6307,234991.76349854656,264361.7012337995
6308,207158.21127331464,169945.15315810073
6309,109519.474695836,169945.15315810073
6310,190834.38406645868,264361.7012337995
6311,311474.6967536762,264361.7012337995
6312,254492.2268179001,264361.7012337995
6313,113367.3387139677,169945.15315810073
6314,310956.03753356,264361.7012337995
6315,125991.10572215774,169945.15315810073
6316,255372.75950534665,264361.7012337995
6317,173741.7276270409,264361.7012337995
6318,289747.0988167687,264361.7012337995
6319,204042.48327574137,169945.15315810073
6320,102323.8575863443,169945.15315810073
6321,167978.49046739942,169945.15315810073
6322,329800.09931959456,264361.7012337995
6323,215544.74920916965,264361.7012337995
6324,245915.3179163056,264361.7012337995
6325,174513.59089948246,264361.7012337995
6326,198112.8732028993,169945.15315810073
6327,172701.54026177974,169945.15315810073
6328,105530.09180405816,169945.15315810073
6329,121106.04779047571,169945.15315810073
6330,310664.59387536446,264361.7012337995
6331,85974.43945971757,169945.15315810073
6332,235157.21662805803,264361.7012337995
6333,157375.66884568118,169945.15315810073
6334,150906.45600725673,169945.15315810073
6335,270696.45120955445,264361.7012337995
6336,276509.9507855957,264361.7012337995
6337,187379.39012426996,169945.15315810073
6338,375703.5257296969,264361.7012337995
6339,262831.8441680752,264361.7012337995
6340,311183.9181239788,264361.7012337995
6341,189789.8742141315,169945.15315810073
6342,287578.38200307585,264361.7012337995
6343,210275.9811036247,264361.7012337995
6344,182914.15785406544,169945.15315810073
6345,185830.95172307693,169945.15315810073
6346,175849.4593489936,264361.7012337995
6347,356502.2036726718,264361.7012337995
6348,201118.74154089575,169945.15315810073
6349,254436.51931449128,264361.7012337995
6350,330773.4775604835,264361.7012337995
6351,158061.01214102225,169945.15315810073
6352,332269.766016749,264361.7012337995
6353,223882.88808938823,169945.15315810073
6354,97829.03599841328,169945.15315810073
6355,340157.4105234837,264361.7012337995
6356,181101.1856885882,264361.7012337995
6357,245318.80601761315,169945.15315810073
6358,232348.3874305959,169945.15315810073
6359,229149.5682176416,264361.7012337995
6360,237895.313934835,169945.15315810073
